"VARIABLEID","TAXONID","VARELEMTID","VARUNITID","VARCONTXID","CREATED_AT","UPDATED_AT"
63957,52408,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63958,52409,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63959,52410,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63960,52411,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63961,52413,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63962,52414,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63963,52415,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63964,52416,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63965,52417,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63966,52418,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63967,52419,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63968,52420,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63969,52421,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63970,52422,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
63971,52423,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
