"CHRONLGYID","NEO_UNITID","AGETYPEID","CONTACTID","IS_DEFAULT","CHRONNAME","PREPDATE","AGEMODEL","AGEYOUNG","AGEOLD","CHRONNOTE","UNITID"
32322,33324,2,936,"true","Neotoma 1","22/01/2020","Bacon",7630,13970,"Age model based on IntCal13 calibration curve.Bacon command line: Bacon(PAISLEY2,thick=2,depths.file=TRUE)Bacon settings: 1 #d.min38 #d.max1 #d.by1 #depths.fileNA #slump200 #acc.mean1.5 #acc.shape0.7 #mem.mean4 #mem.strengthNA #hiatus.depths1000 #hiatus.mean1 #hiatus.shape0 #BCAD1 #cc0 #postbombIntCal13 #cc1Marine13 #cc2SHCal13 #cc3ConstCal #cc4cm #unit0 #normal3 #t.a4 #t.b0 #d.R0 #d.STD0.95 #prob",NA
32323,4322,5,969,"true","EPD","30/01/1999","LERP",5200,11300,"No C14, control points provided by the author. Extrapolated dates from Sudoble core.",NA
32324,4323,5,708,"true","EPD default","07/03/1997","LERP",1050,11600,"",NA
32325,4323,9,8710,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","Smooth spline",480,13730,"Smooth spline age model. Based on IntCal09 calibration curve. Preparer notes: One 14C date corrected publication available. CLAM application.",NA
32326,4379,5,969,"true","EPD","01/03/1995","Power interpolation",680,7600,"",NA
32327,4379,9,8710,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","clam",570,8560,"Smooth spline age model. Based on IntCal09 calibration curve. Preparer notes: Many dates but - early Holocene and top missing few changes in diagram to check chronology",NA
32328,3979,5,969,"true","EPD","01/03/1995","Power interpolation",500,11050,"",NA
32329,3979,9,8710,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","clam",-40,12010,"Smooth spline age model. Based on IntCal09 calibration curve.",NA
32330,4200,5,8803,"true","Fossilva","01/01/2001","LERP",3900,11530,"Chronology uses additional control point but the site is very high at 1225m and may not be easily incorporated into the regional pollen stratigraphy. Seems to look ok however.",NA
32331,4200,9,8720,"true","Giesecke et al. 2014 (MADCAP)","01/01/2019","LERP",4000,13750,"Calibrated age with CLAM application (Blaauw). IntCal13, sigma 2.",NA
32332,33325,2,936,"true","Neotoma 1","22/01/2020","Bacon",7630,13970,"Age model based on IntCal13 calibration curve.Bacon command line: Bacon(PAISLEY2,thick=2,depths.file=TRUE)Bacon settings: 1 #d.min38 #d.max1 #d.by1 #depths.fileNA #slump200 #acc.mean1.5 #acc.shape0.7 #mem.mean4 #mem.strengthNA #hiatus.depths1000 #hiatus.mean1 #hiatus.shape0 #BCAD1 #cc0 #postbombIntCal13 #cc1Marine13 #cc2SHCal13 #cc3ConstCal #cc4cm #unit0 #normal3 #t.a4 #t.b0 #d.R0 #d.STD0.95 #prob",NA
32333,4272,2,8803,"false","Fossilva","01/01/2001","LERP",260,8160,"Chronology very provisional based on regional pollen stratigraphy.",NA
32334,4272,2,8710,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","Linear age",220,11200,"Linear age model. Based on IntCal09 calibration curve. CLAM application.",NA
32335,4357,2,8803,"false","Fossilva","01/01/2001","LERP",850,8990,"Chronology very provisional based on the regional pollen stratigraphy.",NA
32336,4357,2,8710,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","Smooth spline",260,12160,"Smooth spline age model. Based on IntCal09 calibration curve. CLAM application.",NA
32337,33326,9,16030,"false","APD 1","29/01/2020","Bacon",500,7000,"SHCal13; Bacon('ed_5m', thick=10, d.min=20, d.max=770, depths.file=TRUE, hiatus.depth=190, hiatus.mean = 1000, hiatus.shape=1)Bacon settings file:20 #d.min770 #d.max1 #d.by1 #depths.fileNA #slump5 #acc.mean1.5 #acc.shape0.7 #mem.mean4 #mem.strength190 #hiatus.depths1000 #hiatus.mean1 #hiatus.shape0 #BCAD1 #cc0 #postbombIntCal13 #cc1Marine13 #cc2SHCal13 #cc3ConstCal #cc4cm #unit0 #normal3 #t.a4 #t.b0 #d.R0 #d.STD0.95 #prob",NA
32338,33326,9,16030,"true","Ivory 2018 (Author preferred)","22/08/2016","Bacon",500,7000,"",NA
32339,33327,9,16034,"true","APD 1","29/01/2020","Bacon",50,8700,"0 #d.min512 #d.max1 #d.by1 #depths.fileNA #slump20 #acc.mean1.5 #acc.shape0.01 #mem.mean2 #mem.strengthNA #hiatus.depths1000 #hiatus.mean1 #hiatus.shape0 #BCAD1 #cc0 #postbombIntCal13 #cc1Marine13 #cc2SHCal13 #cc3ConstCal #cc4cm #unit0 #normal3 #t.a4 #t.b0 #d.R0 #d.STD0.95 #prob",NA
32340,33328,9,16038,"false","APD 1","28/01/2020","clam",0,42610,"Settings (square brackets give names of the constants)Calibration curve: IntCal13.14CAge-depth model: linear interpolation between dated levels [type=1]Weighted by the calibrated probabilities [wghts=1]Calculations at 95% confidence ranges [prob=0.95]Amount of iterations: 1000 [its]Calendar age point estimates for depths based on weighted average of all age-depth curves [est=1]Calendar scale used: cal BP [BCAD=FALSE] at a resolution of 1 yr [yrsteps]Ages were calculated every 1 [every] cm [depth], from 0 [dmin] to 340 [dmax] cmDates assumed outlying [outliers]: 6 (Beta-249996)  Goodness-of-fit (-log, lower is better):  5.42 Any models with age-depth reversals were removedProduced Tue Jan 28 10:52:30 2020",NA
32341,33328,9,16038,"true","APD 2","29/01/2020","Bacon",30,42580,"0 #d.min340 #d.max1 #d.by0 #depths.fileNA #slump100 #acc.mean1.5 #acc.shape0.7 #mem.mean4 #mem.strengthNA #hiatus.depths1000 #hiatus.mean1 #hiatus.shape0 #BCAD1 #cc0 #postbombIntCal13 #cc1Marine13 #cc2SHCal13 #cc3ConstCal #cc4cm #unit0 #normal3 #t.a4 #t.b0 #d.R0 #d.STD0.95 #prob",NA
32342,33329,9,16038,"false","APD 1","28/01/2020","clam",280,10700,"Settings (square brackets give names of the constants)Calibration curve: IntCal13.14CAge-depth model: linear interpolation between dated levels [type=1]Weighted by the calibrated probabilities [wghts=1]Calculations at 95% confidence ranges [prob=0.95]Amount of iterations: 1000 [its]Calendar age point estimates for depths based on weighted average of all age-depth curves [est=1]Calendar scale used: cal BP [BCAD=FALSE] at a resolution of 1 yr [yrsteps]Ages were calculated every 1 [every] cm [depth], from 0 [dmin] to 130 [dmax] cm Goodness-of-fit (-log, lower is better):  6.4 Any models with age-depth reversals were removedProduced Tue Jan 28 11:50:01 2020",NA
32344,33330,9,7490,"true","Courtney et al. 2017","","BACON",-40,5270,"IntCal13 calibration curve",NA
32345,33329,9,16038,"true","APD 2","29/01/2020","Bacon",260,10650,"0 #d.min130 #d.max1 #d.by0 #depths.fileNA #slump100 #acc.mean1.5 #acc.shape0.7 #mem.mean4 #mem.strengthNA #hiatus.depths1000 #hiatus.mean1 #hiatus.shape0 #BCAD1 #cc0 #postbombIntCal13 #cc1Marine13 #cc2SHCal13 #cc3ConstCal #cc4cm #unit0 #normal3 #t.a4 #t.b0 #d.R0 #d.STD0.95 #prob",NA
32346,33331,9,10012,"true","Ivory 2018","29/01/2020","LERP",1000,3000,"",NA
32347,33332,2,16030,"true","Ivory 2016","01/01/2015","monotonic spline",500,1300000,"",NA
32348,33333,5,NA,"true","APD 1","01/05/2004","LERP",670,4560,"",NA
32349,33334,5,14096,"true","RUM 1","12/01/2009","LERP",2230,24750,"Ages from 0 to 100 cm determined by linear interpolation but not considered reliable.",NA
32350,33334,9,16036,"true","RUM 2","28/01/2020","Bacon",-40,5890,"",NA
32351,4074,5,968,"true","EPD default","13/11/1997","LERP",160,9410,"Top added as per author.",NA
32352,4074,9,8710,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","clam",330,10640,"Smooth spline age model. Based on IntCal09 calibration curve.",NA
32353,33335,9,16034,"true","Quick et al 2016","26/03/2015","Bacon",8200,120200,"0 #d.min400 #d.max1 #d.by0 #depths.fileNA #slump500 #acc.mean1.5 #acc.shape0.01 #mem.mean0.5 #mem.strengthNA #hiatus.depths1000 #hiatus.mean1 #hiatus.shape0 #BCAD1 #cc0 #postbombIntCal13 #cc1Marine13 #cc2SHCal13 #cc3ConstCal #cc4cm #unit0 #normal3 #t.a4 #t.b0 #d.R0 #d.STD0.95 #prob",NA
32354,33336,9,16034,"true","Quick et al 2016","01/01/2015","Bacon",0,16000,"",NA
32355,33337,4,16038,"true","APD 1","30/01/2020","clam",-40,1150,"Settings (square brackets give names of the constants)Calibration curve: IntCal13.14CAge-depth model: smooth spline [type=4] with spar = 0.3 [smooth]Weighted by the calibrated probabilities [wghts=1]Calculations at 95% confidence ranges [prob=0.95]Amount of iterations: 1000 [its]Calendar age point estimates for depths based on weighted average of all age-depth curves [est=1]Calendar scale used: cal BP [BCAD=FALSE] at a resolution of 1 yr [yrsteps]Ages were calculated every 1 [every] cm [depth], from 0 [dmin] to 230 [dmax] cm Goodness-of-fit (-log, lower is better):  89.87 Any models with age-depth reversals were removedProduced Thu Jan 30 15:30:03 2020",NA
32356,4347,5,969,"true","EPD","01/03/1995","LERP",840,5330,"",NA
32357,4347,9,8710,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","clam",550,10940,"Linear age model. Based on IntCal09 calibration curve. Preparer notes: Lowest date may be too young or rapid change in sediment accumulation - 2 pollen control ponts added to banlance the date - diagram not availabe to me",NA
32359,4110,5,969,"true","EPD","01/03/1995","LERP",0,9220,"Top could be modern (Madcap)",NA
32360,4110,9,8710,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","Smooth spline",1750,10430,"Smooth spline age model. Based on IntCal09 calibration curve. CLAM application.",NA
32361,4111,5,968,"true","EPD default","25/05/1998","LERP",7290,13670,"Three control points added: Debut Atlantic - 630cm 8000 years; Debut Y. Dryas - 700cm 11000 years; Debut Bolling - 730cm 13000years. The last two are based on the Artemisia signal from Saarse 1990, therefore treat lower part of sequence with caution.",NA
32362,4386,5,969,"true","EPD","08/08/1997","LERP",90,9070,"The top is assumed to be 0 ka.",NA
32363,4386,9,8710,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","Smooth spline",40,10440,"Smooth spline age model. Based on IntCal09 calibration curve. CLAM application.",NA
32364,4354,5,968,"false","EPD default","29/05/1998","LERP",400,8740,"Chronology as used in the reference (Hansson et al ????).",NA
32365,4354,5,968,"true","EPD, using all dates","29/05/1998","LERP",180,8760,"Chronology based on all dates.",NA
32366,4354,9,8710,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","Linear age",180,9690,"Linear age model. Based on IntCal09 calibration curve. Preparer notes: Lowermost date possibly too young - but local development and low sample resolution make it difficould to judge - diagram not available to me. CLAM application.",NA
32367,4010,5,969,"true","EPD","01/03/1995","Power interpolation",550,6420,"Basis may be too young.",NA
32368,4010,9,8710,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","Smooth spline",480,8380,"Smooth spline age model. Based on IntCal09 calibration curve. CLAM application.",NA
32369,33338,2,936,"true","Neotoma 1","31/01/2020","LERP",-70,50,"",NA
32370,33339,2,936,"true","Neotoma 1","03/02/2020","LERP",-70,210,"",NA
32371,33340,2,936,"true","Neotoma 1","03/02/2020","LERP",-70,770,"",NA
32372,478,9,6527,"false","Blois et al. 2011","27/05/2011","clam",-30,11930,"Settings (square brackets give names of the constants)Calibration curve: IntCal09.14CAge-depth model: linear interpolation between dated levels [type=1]Weighted by the calibrated probabilities [wghts=1]Calculations at 95% confidence ranges [prob=0.95]Amount of iterations: 10000 [its]Calendar age point estimates for depths based on weighted average of all age-depth curves [est=1]Calendar scale used: cal BP [BCAD=FALSE] at a resolution of 1 yr [steps]Ages were calculated every 1 [every] cm [depth], from 0 [dmin] to 1077 [dmax] cmDates assumed outlying [outliers]: 2 (500708) 15 (quercus rise) 16 (500718) 17 (500719)  Goodness-of-fit (-log, lower is better):  Inf Any models with age-depth reversals were removedProduced Fri May 27 11:44:15 2011",NA
32373,478,9,44,"true","Neotoma 1","04/02/2020","Bacon",-30,12230,"Based on IntCal13 calibration curve.Bacon command line:Bacon(CLEARLIA,thick=10,acc.mean=10,d.min=0,d.max=1010,depths.file=TRUE)Bacon settings file:0 #d.min1010 #d.max1 #d.by1 #depths.fileNA #slump10 #acc.mean1.5 #acc.shape0.7 #mem.mean4 #mem.strengthNA #hiatus.depths1000 #hiatus.mean1 #hiatus.shape0 #BCAD1 #cc0 #postbombIntCal13 #cc1Marine13 #cc2SHCal13 #cc3ConstCal #cc4cm #unit0 #normal3 #t.a4 #t.b0 #d.R0 #d.STD0.95 #prob",NA
32374,14853,9,44,"true","Neotoma 2","22/10/2018","Bacon",11950,14370,"Based on correlation with Fish Lake, on the Cottonwood/Jackson County line. Errors are 1/4 of the 95.4% ranges of the Fish Lake ages.Bacon command line:Bacon(MADELIA,thick=2,acc.mean=30,d.min=215,d.max=300,depths.file=TRUE)Bacon settings file:215 #d.min300 #d.max1 #d.by1 #depths.fileNA #slump30 #acc.mean1.5 #acc.shape0.7 #mem.mean4 #mem.strengthNA #hiatus.depths1000 #hiatus.mean1 #hiatus.shape0 #BCAD1 #cc0 #postbombIntCal13 #cc1Marine13 #cc2SHCal13 #cc3ConstCal #cc4cm #unit0 #normal3 #t.a4 #t.b0 #d.R0 #d.STD0.95 #prob",NA
32375,33341,2,936,"true","Neotoma 1","04/02/2020","LERP",-70,240,"",NA
32376,33342,9,16088,"false","Behling et al. 2001","01/01/2000","interpolation",-50,2200,"",NA
32377,33342,9,7453,"true","LAPD","04/02/2020","Clam",-50,2170,"Smooth spline using Rcode from Flantua et al. 2016. Geochronological database. Climate of the Past",NA
32378,4327,5,969,"true","EPD","09/03/1998","LERP",1660,6740,"",NA
32379,4327,5,8803,"false","Fossilva","01/01/2001","LERP",1200,6750,"Top set to modern.",NA
32380,4327,9,8710,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","Smooth spline",1350,7790,"Smooth spline age model. Based on IntCal09 calibration curve. CLAM application.",NA
32381,4065,2,8803,"true","Fossilva","01/01/2001","LERP",210,8920,"Chronology very provisional based on regional pollen stratigraphy.",NA
32382,4066,2,8803,"false","Fossilva","01/01/2001","LERP",200,9060,"Chronology very provisional based on regional pollen stratigraphy.",NA
32383,4066,2,8710,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","Smooth spline",320,11680,"Smooth spline age model. Based on IntCal09 calibration curve. Preparer notes: No date but late glacial well visable. CLAM application.",NA
32384,4249,5,782,"true","V.I. Khomutova preferred","03/04/1996","LERP",30,8470,"The chronology is based on a single radiocarbon date and pollen correlation with radiocarbon-dated sequences from Zosu and Teosare sections.",NA
32385,4249,9,8710,"true","Giesecke et al. 2014 (MADCAP)","01/01/2011","Linear age",10,9410,"Linear age model. Based on IntCal09 calibration curve. Preparer notes: One date at the bottom. CLAM application.",NA
32386,33343,2,936,"true","Neotoma 1","05/02/2020","LERP",-70,10,"",NA
32387,33344,5,9995,"true","APD 1","01/01/1994","LERP",0,36000,"",NA
32388,33344,9,14112,"true","New Calibration","05/02/2020","LERP",50,40000,"Chron2 is linearly interpolated between the medians of the calibration.",NA
32389,33344,9,14112,"false","Bacon","06/02/2020","LERP",0,27000,"Chron3 assuming no hiatusBacon(TRIVA,thick=20,acc.mean=30,d.max=600)Settings Chron3:0 #d.min600 #d.max1 #d.by0 #depths.fileNA #slump30 #acc.mean1.5 #acc.shape0.7 #mem.mean4 #mem.strengthNA #hiatus.depths1000 #hiatus.mean1 #hiatus.shape0 #BCAD1 #cc0 #postbombIntCal13 #cc1Marine13 #cc2SHCal13 #cc3ConstCal #cc4cm #unit0 #normal3 #t.a4 #t.b0 #d.R0 #d.STD0.95 #prob",NA
32390,33344,9,14112,"false","Bacon hiatus","06/02/2020","LERP",0,22500,"Chron4 assuming an hiatus at 375 cmBacon(TRIVA,hiatus.depth=375,d.max=600)Settings Chron4:0 #d.min600 #d.max1 #d.by0 #depths.fileNA #slump20 #acc.mean1.5 #acc.shape0.7 #mem.mean4 #mem.strength375 #hiatus.depths1000 #hiatus.mean1 #hiatus.shape0 #BCAD1 #cc0 #postbombIntCal13 #cc1Marine13 #cc2SHCal13 #cc3ConstCal #cc4cm #unit0 #normal3 #t.a4 #t.b0 #d.R0 #d.STD0.95 #prob",NA
32391,33345,9,936,"true","Neotoma 1","29/01/2020","Bacon",-50,14840,"Age model based on IntCal13 calibration curve.Bacon command line: Bacon(BEAUTY,d.max=134,depths.file=TRUE)Bacon settings: 0 #d.min134 #d.max1 #d.by1 #depths.fileNA #slump100 #acc.mean1.5 #acc.shape0.7 #mem.mean4 #mem.strengthNA #hiatus.depths1000 #hiatus.mean1 #hiatus.shape0 #BCAD1 #cc0 #postbombIntCal13 #cc1Marine13 #cc2SHCal13 #cc3ConstCal #cc4cm #unit0 #normal3 #t.a4 #t.b0 #d.R0 #d.STD0.95 #prob",NA
32392,33346,5,6288,"true","O'Leary","15/12/2017","Individually dated analysis unit",100,100,"",NA
32393,33347,9,6288,"true","O'Leary","15/12/2017","Individually dated analysis unit",0,50,"Site listed as being 'early 20th Century' in age",NA
